chrom	start	end	name	repeat_unit_size	color_rgb
chr2_hap2	93193375	93193718	#2090:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93193718	93194055	#2091:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93194055	93195076	#2092:S2C2H1L.1-3_2-4	6	(174, 199, 232)
chr2_hap2	93195076	93195414	#2093:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93195414	93196435	#2094:S2C2H1L.1-3_2-4	6	(174, 199, 232)
chr2_hap2	93196435	93196778	#2095:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93196778	93197115	#2096:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93197115	93197454	#2097:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93197454	93198133	#2098:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93198133	93198471	#2099:S2C2H1L.1/3_4	2	(31, 119, 180)
chr2_hap2	93198471	93198814	#2100:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93198814	93199151	#2101:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93199151	93199490	#2102:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93199490	93200168	#2103:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93200168	93200511	#2104:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93200511	93200848	#2105:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93200848	93201527	#2106:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93201527	93202207	#2107:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93202207	93202545	#2108:S2C2H1L.1/3_4	2	(31, 119, 180)
chr2_hap2	93202545	93202888	#2109:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93202888	93203225	#2110:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93203225	93204246	#2111:S2C2H1L.1-3_2-4	6	(174, 199, 232)
chr2_hap2	93204246	93204584	#2112:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93204584	93205263	#2113:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93205263	93205943	#2114:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93205943	93206282	#2115:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93206282	93206961	#2116:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93206961	93207304	#2117:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93207304	93207638	#2118:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93207638	93207984	#2119:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93207984	93208320	#2120:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93208320	93209341	#2121:S2C2H1L.1-3_2-4	6	(174, 199, 232)
chr2_hap2	93209341	93210020	#2122:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93210020	93210700	#2123:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93210700	93211039	#2124:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93211039	93211714	#2125:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93211714	93212060	#2126:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93212060	93212397	#2127:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93212397	93213418	#2128:S2C2H1L.1-3_2-4	6	(174, 199, 232)
chr2_hap2	93213418	93214097	#2129:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93214097	93214777	#2130:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93214777	93215116	#2131:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93215116	93215794	#2132:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93215794	93216474	#2133:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93216474	93216813	#2134:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93216813	93217492	#2135:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93217492	93217835	#2136:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93217835	93218169	#2137:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93218169	93218515	#2138:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93218515	93218852	#2139:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93218852	93219873	#2140:S2C2H1L.1-3_2-4	6	(174, 199, 232)
chr2_hap2	93219873	93220211	#2141:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93220211	93221231	#2142:S2C2H1L.1-3_2-4	6	(174, 199, 232)
chr2_hap2	93221231	93221910	#2143:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93221910	93222590	#2144:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93222590	93222929	#2145:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93222929	93223607	#2146:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93223607	93224287	#2147:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93224287	93224626	#2148:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93224626	93225305	#2149:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93225305	93225648	#2150:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93225648	93225982	#2151:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93225982	93226328	#2152:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93226328	93226665	#2153:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93226665	93227686	#2154:S2C2H1L.1-3_2-4	6	(174, 199, 232)
chr2_hap2	93227686	93228024	#2155:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93228024	93229045	#2156:S2C2H1L.1-3_2-4	6	(174, 199, 232)
chr2_hap2	93229045	93229724	#2157:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93229724	93230404	#2158:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93230404	93230743	#2159:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93230743	93231421	#2160:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93231421	93232101	#2161:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93232101	93232439	#2162:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93232439	93233460	#2163:S2C2H1L.1-3_2-4	6	(174, 199, 232)
chr2_hap2	93233460	93234139	#2164:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93234139	93234819	#2165:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93234819	93235158	#2166:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93235158	93235836	#2167:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93235836	93236516	#2168:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93236516	93236855	#2169:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93236855	93237534	#2170:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93237534	93237877	#2171:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93237877	93238214	#2172:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93238214	93238553	#2173:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93238553	93239232	#2174:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93239232	93239575	#2175:S2C2H1L.1/3_2	2	(31, 119, 180)
chr2_hap2	93239575	93239912	#2176:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93239912	93240592	#2177:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93240592	93240930	#2178:S2C2H1L.1/3_4	2	(31, 119, 180)
chr2_hap2	93240930	93241269	#2179:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93241269	93241948	#2180:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93241948	93242291	#2181:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93242291	93242628	#2182:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93242628	93243308	#2183:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93243308	93243987	#2184:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93243987	93244330	#2185:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93244330	93244666	#2186:S2C2H1L.1/3_4	2	(31, 119, 180)
chr2_hap2	93244666	93245004	#2187:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93245004	93245347	#2188:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93245347	93245685	#2189:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93245685	93246364	#2190:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93246364	93246707	#2191:S2C2H1L.1/3_2	2	(31, 119, 180)
chr2_hap2	93246707	93247044	#2192:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93247044	93248062	#2193:S2C2H1L.1-3_2-4	6	(174, 199, 232)
chr2_hap2	93248062	93248408	#2194:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93248408	93248745	#2195:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93248745	93249424	#2196:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93249424	93250104	#2197:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93250104	93250443	#2198:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93250443	93251122	#2199:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93251122	93251461	#2200:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93251461	93251798	#2201:S2C2H1L.1/3_4	2	(31, 119, 180)
chr2_hap2	93251798	93252476	#2202:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93252476	93252819	#2203:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93252819	93253156	#2204:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93253156	93253495	#2205:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93253495	93254173	#2206:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93254173	93254516	#2207:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93254516	93254853	#2208:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93254853	93255533	#2209:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93255533	93256212	#2210:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93256212	93256555	#2211:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93256555	93256892	#2212:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93256892	93257572	#2213:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93257572	93257915	#2214:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93257915	93258252	#2215:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93258252	93258932	#2216:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93258932	93259611	#2217:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93259611	93259954	#2218:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93259954	93260291	#2219:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93260291	93260971	#2220:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93260971	93261314	#2221:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93261314	93261651	#2222:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93261651	93262331	#2223:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93262331	93262674	#2224:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93262674	93263011	#2225:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93263011	93263350	#2226:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93263350	93264029	#2227:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93264029	93264367	#2228:S2C2H1L.1/3_4	2	(31, 119, 180)
chr2_hap2	93264367	93265045	#2229:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93265045	93265388	#2230:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93265388	93265725	#2231:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93265725	93266064	#2232:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93266064	93266743	#2233:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93266743	93267078	#2234:S2C2H1L.1/3_4	2	(31, 119, 180)
chr2_hap2	93267078	93267759	#2235:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93267759	93268102	#2236:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93268102	93268439	#2237:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93268439	93268778	#2238:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93268778	93269456	#2239:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93269456	93269799	#2240:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93269799	93270136	#2241:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93270136	93270816	#2242:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93270816	93271496	#2243:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93271496	93271839	#2244:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93271839	93272176	#2245:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93272176	93272515	#2246:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93272515	93273194	#2247:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93273194	93273532	#2248:S2C2H1L.1/3_4	2	(31, 119, 180)
chr2_hap2	93273532	93274210	#2249:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93274210	93274553	#2250:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93274553	93274890	#2251:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93274890	93275229	#2252:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93275229	93275907	#2253:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93275907	93276250	#2254:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93276250	93276587	#2255:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93276587	93277266	#2256:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93277266	93277945	#2257:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93277945	93278625	#2258:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93278625	93278968	#2259:S2C2H1L.1/3_2	2	(31, 119, 180)
chr2_hap2	93278968	93279305	#2260:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93279305	93279984	#2261:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93279984	93280664	#2262:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93280664	93281002	#2263:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93281002	93281341	#2264:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93281341	93282019	#2265:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93282019	93282699	#2266:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93282699	93283035	#2267:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93283035	93283376	#2268:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93283376	93284054	#2269:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93284054	93284734	#2270:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93284734	93285414	#2271:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93285414	93286093	#2272:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93286093	93286436	#2273:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93286436	93286773	#2274:S2C2H1L.1/3_4	2	(31, 119, 180)
chr2_hap2	93286773	93287111	#2275:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93287111	93287791	#2276:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93287791	93288130	#2277:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93288130	93288809	#2278:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93288809	93289152	#2279:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93289152	93289489	#2280:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93289489	93290168	#2281:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93290168	93290848	#2282:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93290848	93291528	#2283:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93291528	93291867	#2284:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93291867	93292546	#2285:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93292546	93292889	#2286:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93292889	93293226	#2287:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93293226	93293905	#2288:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93293905	93294585	#2289:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93294585	93295265	#2290:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93295265	93295944	#2291:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93295944	93296287	#2292:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93296287	93296624	#2293:S2C2H1L.1/3_4	2	(31, 119, 180)
chr2_hap2	93296624	93296962	#2294:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93296962	93297300	#2295:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93297300	93297979	#2296:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93297979	93298322	#2297:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93298322	93298659	#2298:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93298659	93299339	#2299:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93299339	93300017	#2300:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93300017	93300356	#2301:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93300356	93301034	#2302:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93301034	93301714	#2303:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93301714	93302394	#2304:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93302394	93303073	#2305:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93303073	93303416	#2306:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93303416	93303752	#2307:S2C2H1L.1/3_4	2	(31, 119, 180)
chr2_hap2	93303752	93304090	#2308:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93304090	93304770	#2309:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93304770	93305449	#2310:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93305449	93305792	#2311:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93305792	93306129	#2312:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93306129	93306809	#2313:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93306809	93307489	#2314:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93307489	93307832	#2315:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93307832	93308168	#2316:S2C2H1L.1/3_4	2	(31, 119, 180)
chr2_hap2	93308168	93308511	#2317:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93308511	93308849	#2318:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93308849	93309528	#2319:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93309528	93309871	#2320:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93309871	93310208	#2321:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93310208	93310888	#2322:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93310888	93311568	#2323:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93311568	93312247	#2324:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93312247	93312590	#2325:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93312590	93312927	#2326:S2C2H1L.1/3_4	2	(31, 119, 180)
chr2_hap2	93312927	93313605	#2327:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93313605	93313948	#2328:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93313948	93314285	#2329:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93314285	93314624	#2330:S2C2H1L.1_2/4	2	(31, 119, 180)
chr2_hap2	93314624	93314966	#2331:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93314966	93315303	#2332:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93315303	93315983	#2333:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93315983	93316663	#2334:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93316663	93317342	#2335:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93317342	93317685	#2336:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93317685	93318022	#2337:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93318022	93318702	#2338:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93318702	93319378	#2339:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93319378	93320061	#2340:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93320061	93320741	#2341:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93320741	93321417	#2342:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93321417	93321763	#2343:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93321763	93322100	#2344:S2C2H1L.1/3_4	2	(31, 119, 180)
chr2_hap2	93322100	93322443	#2345:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93322445	93322779	#2346:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93322779	93323458	#2347:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93323458	93324138	#2348:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93324138	93324818	#2349:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93324818	93325155	#2350:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93325155	93325492	#2351:S2C2H1L.1/3_4	2	(31, 119, 180)
chr2_hap2	93325492	93325835	#2352:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93325835	93326172	#2353:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93326172	93326851	#2354:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93326851	93327194	#2355:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93327194	93327531	#2356:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93327531	93328210	#2357:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93328210	93328889	#2358:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93328889	93329224	#2359:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93329224	93329907	#2360:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93329907	93330586	#2361:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93330586	93330921	#2362:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93330921	93331604	#2363:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93331604	93332284	#2364:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93332284	93332964	#2365:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93332964	93333643	#2366:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93333643	93334322	#2367:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93334322	93334665	#2368:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93334665	93335002	#2369:S2C2H1L.1/3_4	2	(31, 119, 180)
chr2_hap2	93335002	93335345	#2370:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93335345	93335682	#2371:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93335682	93336025	#2372:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93336025	93336362	#2373:S2C2H1L.1/3_4	2	(31, 119, 180)
chr2_hap2	93336362	93336705	#2374:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93336705	93337042	#2375:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93337042	93337722	#2376:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93337722	93338065	#2377:S2C2H1L.1-2	2	(31, 119, 180)
chr2_hap2	93338065	93338402	#2378:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93338402	93339081	#2379:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93339081	93339760	#2380:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93339760	93340095	#2381:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93340095	93340778	#2382:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93340778	93341457	#2383:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93341457	93341792	#2384:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93341792	93342475	#2385:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93342475	93342810	#2386:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93342810	93343492	#2387:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93343492	93343827	#2388:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93343827	93344510	#2389:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93344510	93345190	#2390:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93345190	93345869	#2391:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93345869	93346204	#2392:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93346204	93346887	#2393:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93346887	93347222	#2394:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93347222	93347904	#2395:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93347904	93348239	#2396:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93348239	93348922	#2397:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93348922	93349601	#2398:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93349601	93349936	#2399:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93349936	93350619	#2400:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93350619	93350954	#2401:S2C2H1L.1_4	2	(31, 119, 180)
chr2_hap2	93350954	93351636	#2402:S2C2H1L.1-4	4	(31, 119, 180)
chr2_hap2	93351636	93351971	#2403:S2C2H1L.1_4	2	(31, 119, 180)
